sku,instanceType,family,regionCode,location,operatingSystem,tenancy,vcpu,memory_gb,price_usd_hour,unit,price_per_vcpu,price_per_gb
UURYJPQ9GSFE5AYM,m6id.16xlarge,m6id,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,256.0,6.048,Hrs,0.0945,0.023625
UVCX3GRFEQB7TP24,m8g.medium,m8g,sa-east-1,South America (Sao Paulo),Linux,Shared,1.0,4.0,0.07153,Hrs,0.07153,0.0178825
UVDFYAP9DDA7BUHR,i4i.32xlarge,i4i,sa-east-1,South America (Sao Paulo),Linux,Shared,128.0,1024.0,17.5296,Hrs,0.13695,0.01711875
UW47FXE95CWMVM8S,r5ad.12xlarge,r5ad,sa-east-1,South America (Sao Paulo),Linux,Shared,48.0,384.0,4.992,Hrs,0.104,0.013
UXC3PWG79JBGHWUP,i3en.metal,i3en,sa-east-1,South America (Sao Paulo),Linux,Shared,96.0,768.0,17.28,Hrs,0.18,0.0225
UZ2DJSMY3DSUZD4T,i4g.8xlarge,i4g,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,256.0,3.9456,Hrs,0.1233,0.0154125
V59C8ZR8FRZB3SGD,r7g.xlarge,r7g,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,32.0,0.3409,Hrs,0.085225,0.010653125
V6RSWHUS2WAJ8QQ8,m6g.metal,m6g,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,256.0,3.9168,Hrs,0.0612,0.0153
VBQQUVNETXBMK3J5,r5d.16xlarge,r5d,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,512.0,7.296,Hrs,0.114,0.01425
VC5HDNW5V38GYUF2,g5.xlarge,g5,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,16.0,1.71,Hrs,0.4275,0.106875
VEDYNACMUE63UAXQ,m7i.24xlarge,m7i,sa-east-1,South America (Sao Paulo),Linux,Shared,96.0,384.0,7.7112,Hrs,0.080325,0.02008125
VF6Q7VF4XU2AA9ZQ,c5d.9xlarge,c5d,sa-east-1,South America (Sao Paulo),Linux,Shared,36.0,72.0,2.682,Hrs,0.0745,0.03725
VFVGE4SGXB9JB685,m5zn.large,m5zn,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,8.0,0.2632,Hrs,0.1316,0.0329
VH44S8VR92DFHWCH,r5a.4xlarge,r5a,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,128.0,1.448,Hrs,0.0905,0.0113125
VJH7R98VZ9SZJ2C7,c6i.xlarge,c6i,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,8.0,0.262,Hrs,0.0655,0.03275
VJVCKSXMC974D8M6,m7gd.large,m7gd,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,8.0,0.1701,Hrs,0.08505,0.0212625
VK9N7CTMMJDB2ADW,r6i.large,r6i,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,16.0,0.201,Hrs,0.1005,0.0125625
VN3MBXUZHBGDQEU8,r6g.12xlarge,r6g,sa-east-1,South America (Sao Paulo),Linux,Shared,48.0,384.0,3.8592,Hrs,0.0804,0.01005
VP2XCP2GTENU9BGC,c5ad.16xlarge,c5ad,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,128.0,4.288,Hrs,0.067,0.0335
VPHY3G6GGTUEH3NX,c6id.32xlarge,c6id,sa-east-1,South America (Sao Paulo),Linux,Shared,128.0,256.0,10.0128,Hrs,0.078225,0.0391125
VPR3UZVGNKYR3ZET,gr6f.4xlarge,gr6f,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,128.0,1.81203,Hrs,0.113251875,0.014156484375
VSEV8FRBEC9RBB2A,m7gd.2xlarge,m7gd,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,32.0,0.6804,Hrs,0.08505,0.0212625
VT668M3VBD5U5MSN,m6i.2xlarge,m6i,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,32.0,0.612,Hrs,0.0765,0.019125
VZ7SHPDE4QVD6EJ6,m4.10xlarge,m4,sa-east-1,South America (Sao Paulo),Linux,Shared,40.0,160.0,3.18,Hrs,0.0795,0.019875
W3FQKAAN6NNCB98Y,r6gd.large,r6gd,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,16.0,0.1824,Hrs,0.0912,0.0114
W6ARQS59M94CBPW2,c4.4xlarge,c4,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,30.0,1.235,Hrs,0.0771875,0.0411666666666666
W72RS5GB278V9UTS,m6a.16xlarge,m6a,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,256.0,4.4064,Hrs,0.06885,0.0172125
W8DSYP8X87Q34DGY,c4.2xlarge,c4,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,15.0,0.618,Hrs,0.07725,0.0412
W8NA8AJZTEBM2EES,c6a.2xlarge,c6a,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,16.0,0.4716,Hrs,0.05895,0.029475
W9676KCNSBQPT5N6,x1e.32xlarge,x1e,sa-east-1,South America (Sao Paulo),Linux,Shared,128.0,3904.0,52.019,Hrs,0.4063984375,0.0133245389344262
WA85BQGF9WR3PC6J,gr6.8xlarge,gr6,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,256.0,4.1585,Hrs,0.129953125,0.016244140625
WAJCVD4NNWWRHHSV,c7i-flex.2xlarge,c7i-flex,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,16.0,0.52269,Hrs,0.06533625,0.032668125
WC47WFMEB8876N4P,i4i.4xlarge,i4i,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,128.0,2.191,Hrs,0.1369375,0.0171171875
WCYXWR44SF5RDQSK,r3.4xlarge,r3,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,122.0,2.799,Hrs,0.1749375,0.0229426229508196
WGQ34T4HU3MVRSRJ,c7i.metal-48xl,c7i,sa-east-1,South America (Sao Paulo),Linux,Shared,192.0,384.0,13.2048,Hrs,0.068775,0.0343875
WP5SDSMENP49DZXF,x1e.2xlarge,x1e,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,244.0,3.251,Hrs,0.406375,0.0133237704918032
WPG3HWSBZ788QJ7M,t4g.large,t4g,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,8.0,0.1072,Hrs,0.0536,0.0134
WPGPVQUHXW54KKJ4,m6g.large,m6g,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,8.0,0.1224,Hrs,0.0612,0.0153
WSRMQEDAZ5765H8C,m7g.16xlarge,m7g,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,256.0,4.1616,Hrs,0.065025,0.01625625
WTQCVDCHQ5MC8PZS,c5n.xlarge,c5n,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,10.5,0.332,Hrs,0.083,0.0316190476190476
WUTC95X5SZGR5GNP,c5a.2xlarge,c5a,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,16.0,0.472,Hrs,0.059,0.0295
WYDVX6TXMFP99F3Q,c6id.metal,c6id,sa-east-1,South America (Sao Paulo),Linux,Shared,128.0,256.0,10.0128,Hrs,0.078225,0.0391125
X4DCWF2VRQRRD3J9,g6.4xlarge,g6,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,64.0,2.24918,Hrs,0.14057375,0.0351434375
X5MEXWVSEKYPZP82,g5.2xlarge,g5,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,32.0,2.06016,Hrs,0.25752,0.06438
X5XUNB2XD4C8423Q,r6i.16xlarge,r6i,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,512.0,6.432,Hrs,0.1005,0.0125625
X653AKGMRX2WPTFX,r7i.8xlarge,r7i,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,256.0,3.3768,Hrs,0.105525,0.013190625
X882XXWYF2KTJGTS,r5a.12xlarge,r5a,sa-east-1,South America (Sao Paulo),Linux,Shared,48.0,384.0,4.344,Hrs,0.0905,0.0113125
X8SM6T86BGYTTYH3,m7i-flex.4xlarge,m7i-flex,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,64.0,1.22096,Hrs,0.07631,0.0190775
X94PDMJ979CQCMJ2,r5n.2xlarge,r5n,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,64.0,0.944,Hrs,0.118,0.01475
XCNZZ8ZNDKTBD97E,c5a.xlarge,c5a,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,8.0,0.236,Hrs,0.059,0.0295
XCPB9VY3STKWZPVK,c6gn.2xlarge,c6gn,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,16.0,0.532,Hrs,0.0665,0.03325
XKQNMYMF8UJCPSR6,m6gd.2xlarge,m6gd,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,32.0,0.576,Hrs,0.072,0.018
XMJHCVBWZ9ER2N5B,m6gd.4xlarge,m6gd,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,64.0,1.152,Hrs,0.072,0.018
XMZ7WRWZRDDZRF7D,c6i.8xlarge,c6i,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,64.0,2.096,Hrs,0.0655,0.03275
XPTDM4CKSUHKSGP8,r5d.xlarge,r5d,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,32.0,0.456,Hrs,0.114,0.01425
XQT9UJWWW3ARWCJF,r5b.16xlarge,r5b,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,512.0,7.584,Hrs,0.1185,0.0148125
XTWAAUQ7UVGPQGPX,c5d.2xlarge,c5d,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,16.0,0.596,Hrs,0.0745,0.03725
XUFJED9DUEH6R4XP,m5a.8xlarge,m5a,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,128.0,2.208,Hrs,0.069,0.01725
XVJXPTKJCZET6WAY,c7gd.xlarge,c7gd,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,8.0,0.2816,Hrs,0.0704,0.0352
XVQ9C6CCDS2K86T2,r5n.xlarge,r5n,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,32.0,0.472,Hrs,0.118,0.01475
XVSU2TYEWNBCXJFC,m7i.4xlarge,m7i,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,64.0,1.2852,Hrs,0.080325,0.02008125
XYBEC8Q5KC8APZPZ,c6gn.12xlarge,c6gn,sa-east-1,South America (Sao Paulo),Linux,Shared,48.0,96.0,3.192,Hrs,0.0665,0.03325
Y4D67N7WQU9KR9PK,m7g.2xlarge,m7g,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,32.0,0.5202,Hrs,0.065025,0.01625625
Y4JWU6SRU2J5WMFU,c6g.metal,c6g,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,128.0,3.3536,Hrs,0.0524,0.0262
Y4Z2DCDV2EUTSMBD,r6gd.medium,r6gd,sa-east-1,South America (Sao Paulo),Linux,Shared,1.0,8.0,0.0912,Hrs,0.0912,0.0114
Y57D4DW2KBECT8UT,r7i.48xlarge,r7i,sa-east-1,South America (Sao Paulo),Linux,Shared,192.0,1536.0,20.2608,Hrs,0.105525,0.013190625
Y6DR4WWXT4A4MZEZ,r5d.metal,r5d,sa-east-1,South America (Sao Paulo),Linux,Shared,96.0,768.0,10.944,Hrs,0.114,0.01425
Y6GSUQ7K9S7FHRAB,m5ad.2xlarge,m5ad,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,32.0,0.66,Hrs,0.0825,0.020625
Y7Q35QMQ5KPM54HM,m7i-flex.xlarge,m7i-flex,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,16.0,0.30524,Hrs,0.07631,0.0190775
Y96YGCG9YNJMXN2Q,inf2.48xlarge,inf2,sa-east-1,South America (Sao Paulo),Linux,Shared,192.0,768.0,22.06815,Hrs,0.11493828125,0.0287345703125
YA55FNNBH577HVZD,c7i-flex.12xlarge,c7i-flex,sa-east-1,South America (Sao Paulo),Linux,Shared,48.0,96.0,3.13614,Hrs,0.06533625,0.032668125
YAACZ29XHJCE8GMK,c6i.12xlarge,c6i,sa-east-1,South America (Sao Paulo),Linux,Shared,48.0,96.0,3.144,Hrs,0.0655,0.03275
YACM7QQ6T52X42U4,r7g.metal,r7g,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,512.0,5.4541,Hrs,0.0852203125,0.0106525390625
YC743HN94K2XXGHA,r5d.2xlarge,r5d,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,64.0,0.912,Hrs,0.114,0.01425
YCGQ3QQEF4N96NGF,m7g.metal,m7g,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,256.0,4.1616,Hrs,0.065025,0.01625625
YCJTM5ZYQZVC7U9N,p4d.24xlarge,p4d,sa-east-1,South America (Sao Paulo),Linux,Shared,96.0,1152.0,35.5569,Hrs,0.370384375,0.0308653645833333
YCYKW5CW9MX6MRXR,c6gd.xlarge,c6gd,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,8.0,0.238,Hrs,0.0595,0.02975
YFYS3RGFGR7H4YBP,m5.4xlarge,m5,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,64.0,1.224,Hrs,0.0765,0.019125
YKT79F2PFR33N2T9,c6i.2xlarge,c6i,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,16.0,0.524,Hrs,0.0655,0.03275
YM23D84D87ZXJ9JF,r7i.16xlarge,r7i,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,512.0,6.7536,Hrs,0.105525,0.013190625
YPGDFA5SVERSJTYU,c6id.4xlarge,c6id,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,32.0,1.2516,Hrs,0.078225,0.0391125
YRD5HEMWMUT22Z6H,m5d.2xlarge,m5d,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,32.0,0.72,Hrs,0.09,0.0225
YSPM8CRZ6TWXGG78,t3a.xlarge,t3a,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,16.0,0.2419,Hrs,0.060475,0.01511875
YW6RW65SRZ3Y2FP5,r3.8xlarge,r3,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,244.0,5.597,Hrs,0.17490625,0.0229385245901639
YXVD4WXRCSQ2W2JA,t2.2xlarge,t2,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,32.0,0.5952,Hrs,0.0744,0.0186
YZEBSMRWR3SBVZRN,inf2.xlarge,inf2,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,16.0,1.28894,Hrs,0.322235,0.08055875
Z2734EWYZQGVA4WR,c7gd.large,c7gd,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,4.0,0.1408,Hrs,0.0704,0.0352
Z2M3QSWBRMMS9UNQ,r5ad.24xlarge,r5ad,sa-east-1,South America (Sao Paulo),Linux,Shared,96.0,768.0,9.984,Hrs,0.104,0.013
Z5TPDQXVPTGDJWRP,m6a.metal,m6a,sa-east-1,South America (Sao Paulo),Linux,Shared,192.0,768.0,13.2192,Hrs,0.06885,0.0172125
ZAJKP23FP87QASEA,c7i.2xlarge,c7i,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,16.0,0.5502,Hrs,0.068775,0.0343875
ZC9RTTRQB2HKFUW9,m6a.large,m6a,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,8.0,0.1377,Hrs,0.06885,0.0172125
ZDTWH63SBMAH64Z7,m7i-flex.8xlarge,m7i-flex,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,128.0,2.44192,Hrs,0.07631,0.0190775
ZDXFABEESHGE4M5P,m5.8xlarge,m5,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,128.0,2.448,Hrs,0.0765,0.019125
ZFM4US3WTQK3DB6C,c6a.large,c6a,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,4.0,0.1179,Hrs,0.05895,0.029475
ZGFYE9BANAUE5GK2,t2.xlarge,t2,sa-east-1,South America (Sao Paulo),Linux,Shared,4.0,16.0,0.2976,Hrs,0.0744,0.0186
ZHN6BARDAG4ZEMJJ,i3en.12xlarge,i3en,sa-east-1,South America (Sao Paulo),Linux,Shared,48.0,384.0,8.64,Hrs,0.18,0.0225
ZJ6A34NQAMKHHJ5H,c7gd.2xlarge,c7gd,sa-east-1,South America (Sao Paulo),Linux,Shared,8.0,16.0,0.5632,Hrs,0.0704,0.0352
ZJ7HXB8ZE7S6J834,m7g.4xlarge,m7g,sa-east-1,South America (Sao Paulo),Linux,Shared,16.0,64.0,1.0404,Hrs,0.065025,0.01625625
ZJQ4W5E9F2BNQHQQ,m5a.16xlarge,m5a,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,256.0,4.416,Hrs,0.069,0.01725
ZJZPS2GFY7GXY2UN,x2idn.16xlarge,x2idn,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,1024.0,13.005,Hrs,0.203203125,0.0127001953125
ZMKNX6WAP4GZZBRY,p5.48xlarge,p5,sa-east-1,South America (Sao Paulo),Linux,Shared,192.0,2048.0,92.4672,Hrs,0.4816,0.04515
ZP9UZFWN4HYJUA9P,t3.nano,t3,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,0.5,0.0084,Hrs,0.0042,0.0168
ZS3N9NNQK7TJB9D7,c5.18xlarge,c5,sa-east-1,South America (Sao Paulo),Linux,Shared,72.0,144.0,4.716,Hrs,0.0655,0.03275
ZTBNUQFFZXEWWG2T,m8g.large,m8g,sa-east-1,South America (Sao Paulo),Linux,Shared,2.0,8.0,0.14306,Hrs,0.07153,0.0178825
ZXM6KEU4GEQFMAXK,c6gd.medium,c6gd,sa-east-1,South America (Sao Paulo),Linux,Shared,1.0,2.0,0.0595,Hrs,0.0595,0.02975
ZYZDKQD334ARYZ9Y,g4dn.8xlarge,g4dn,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,128.0,3.698,Hrs,0.1155625,0.028890625
ZZ2DVXQE9AXS9RF2,m7i.8xlarge,m7i,sa-east-1,South America (Sao Paulo),Linux,Shared,32.0,128.0,2.5704,Hrs,0.080325,0.02008125
ZZGF2JP5WCPTQXVM,m7gd.12xlarge,m7gd,sa-east-1,South America (Sao Paulo),Linux,Shared,48.0,192.0,4.0824,Hrs,0.08505,0.0212625
ZZM3YX2MPVF7XNSU,m5.metal,m5,sa-east-1,South America (Sao Paulo),Linux,Shared,96.0,384.0,7.344,Hrs,0.0765,0.019125
ZZMQTWVB7APU6GD3,r5n.16xlarge,r5n,sa-east-1,South America (Sao Paulo),Linux,Shared,64.0,512.0,7.552,Hrs,0.118,0.01475
22M2WQKPXD8KQC3X,r5n.metal,r5n,eu-west-1,EU (Ireland),Linux,Shared,96.0,768.0,8.016,Hrs,0.0835,0.0104375
249WVV2ASQDC3RY2,i3.8xlarge,i3,eu-west-1,EU (Ireland),Linux,Shared,32.0,244.0,2.752,Hrs,0.086,0.0112786885245901
26VHYCXC57HGZ7ET,z1d.xlarge,z1d,eu-west-1,EU (Ireland),Linux,Shared,4.0,32.0,0.416,Hrs,0.104,0.013
29HURBSKY7MV46WZ,m8g.16xlarge,m8g,eu-west-1,EU (Ireland),Linux,Shared,64.0,256.0,3.20128,Hrs,0.05002,0.012505
2AUYT356PD9A2MBU,g3.8xlarge,g3,eu-west-1,EU (Ireland),Linux,Shared,32.0,244.0,2.42,Hrs,0.075625,0.0099180327868852
2B3EPUKNWFYVFQAR,m5n.8xlarge,m5n,eu-west-1,EU (Ireland),Linux,Shared,32.0,128.0,2.128,Hrs,0.0665,0.016625
2BGC7J5EU9FUCRRB,r7gd.metal,r7gd,eu-west-1,EU (Ireland),Linux,Shared,64.0,512.0,4.8384,Hrs,0.0756,0.00945
2BT97D3URZ7N7RTW,r7g.8xlarge,r7g,eu-west-1,EU (Ireland),Linux,Shared,32.0,256.0,1.9176,Hrs,0.059925,0.007490625
2D5G3BCXGXH9GCH3,x1.32xlarge,x1,eu-west-1,EU (Ireland),Linux,Shared,128.0,1952.0,16.006,Hrs,0.125046875,0.0081997950819672
2EYQG8MDSBUGY57R,c7g.12xlarge,c7g,eu-west-1,EU (Ireland),Linux,Shared,48.0,96.0,1.8605,Hrs,0.0387604166666666,0.0193802083333333
2FJ5AC2CGXZSETSP,c7i.12xlarge,c7i,eu-west-1,EU (Ireland),Linux,Shared,48.0,96.0,2.29824,Hrs,0.04788,0.02394
2GE8YJD27CM6GZK7,r5n.24xlarge,r5n,eu-west-1,EU (Ireland),Linux,Shared,96.0,768.0,8.016,Hrs,0.0835,0.0104375
2KBARDFDU2DSE4S6,m5zn.6xlarge,m5zn,eu-west-1,EU (Ireland),Linux,Shared,24.0,96.0,2.2092,Hrs,0.09205,0.0230125
2KQEKKFZ9FZAMBJY,m5n.4xlarge,m5n,eu-west-1,EU (Ireland),Linux,Shared,16.0,64.0,1.064,Hrs,0.0665,0.016625
2PPR38SJP53FAYEY,m6g.16xlarge,m6g,eu-west-1,EU (Ireland),Linux,Shared,64.0,256.0,2.752,Hrs,0.043,0.01075
2R7TNDQ5HPQ9U74T,c7g.large,c7g,eu-west-1,EU (Ireland),Linux,Shared,2.0,4.0,0.0775,Hrs,0.03875,0.019375
2RYFJZP3BA2RP4E8,r5.8xlarge,r5,eu-west-1,EU (Ireland),Linux,Shared,32.0,256.0,2.256,Hrs,0.0705,0.0088125
2SX63SRBXZK94TSA,d2.2xlarge,d2,eu-west-1,EU (Ireland),Linux,Shared,8.0,61.0,1.47,Hrs,0.18375,0.0240983606557377
2TFWK3KH8X6PSCHK,m7g.8xlarge,m7g,eu-west-1,EU (Ireland),Linux,Shared,32.0,128.0,1.4552,Hrs,0.045475,0.01136875
2VHM47RRPZ8NZF64,g5.24xlarge,g5,eu-west-1,EU (Ireland),Linux,Shared,96.0,384.0,9.09117,Hrs,0.0946996875,0.023674921875
2W9AA9YKMN4TDDKR,x2iedn.metal,x2iedn,eu-west-1,EU (Ireland),Linux,Shared,128.0,4096.0,32.012,Hrs,0.25009375,0.0078154296875
2WUM3HJN9JGXQ3A8,t4g.nano,t4g,eu-west-1,EU (Ireland),Linux,Shared,2.0,0.5,0.0046,Hrs,0.0023,0.0092
2YQ29UHG9JW3TH39,g3s.xlarge,g3s,eu-west-1,EU (Ireland),Linux,Shared,4.0,30.5,0.796,Hrs,0.199,0.0260983606557377
2YYZKPCK3F358HTM,c6g.2xlarge,c6g,eu-west-1,EU (Ireland),Linux,Shared,8.0,16.0,0.2918,Hrs,0.036475,0.0182375
2Z45BAARU7YQBG9Y,c5a.4xlarge,c5a,eu-west-1,EU (Ireland),Linux,Shared,16.0,32.0,0.688,Hrs,0.043,0.0215
2ZP4J8GPBP6QFK3Y,c5.large,c5,eu-west-1,EU (Ireland),Linux,Shared,2.0,4.0,0.096,Hrs,0.048,0.024
2ZZGWZ549UJWZAZ4,t3a.micro,t3a,eu-west-1,EU (Ireland),Linux,Shared,2.0,1.0,0.0102,Hrs,0.0051,0.0102
33DTR7E6C3Z758X3,c6in.large,c6in,eu-west-1,EU (Ireland),Linux,Shared,2.0,4.0,0.1281,Hrs,0.06405,0.032025
349PC62NDJ48273M,t4g.large,t4g,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.0736,Hrs,0.0368,0.0092
34CN8CYCE5ZV8DGC,d3.4xlarge,d3,eu-west-1,EU (Ireland),Linux,Shared,16.0,128.0,2.437,Hrs,0.1523125,0.0190390625
34T56M5BM3P8ATUD,m5a.24xlarge,m5a,eu-west-1,EU (Ireland),Linux,Shared,96.0,384.0,4.608,Hrs,0.0479999999999999,0.0119999999999999
3765HFDRRRUBZCX3,c7g.metal,c7g,eu-west-1,EU (Ireland),Linux,Shared,64.0,128.0,2.4806,Hrs,0.038759375,0.0193796875
38KKRTQP385PX9HY,p2.8xlarge,p2,eu-west-1,EU (Ireland),Linux,Shared,32.0,488.0,7.776,Hrs,0.243,0.0159344262295081
39CZAZX7ZW3NX56J,c7a.48xlarge,c7a,eu-west-1,EU (Ireland),Linux,Shared,192.0,384.0,10.57152,Hrs,0.05506,0.02753
39R9KT6FJEFJD2QY,m6in.16xlarge,m6in,eu-west-1,EU (Ireland),Linux,Shared,64.0,256.0,4.97952,Hrs,0.077805,0.01945125
39VH8W4ANB3RS4BD,c5.xlarge,c5,eu-west-1,EU (Ireland),Linux,Shared,4.0,8.0,0.192,Hrs,0.048,0.024
3BYWJJNA4YTXHSBD,m5a.12xlarge,m5a,eu-west-1,EU (Ireland),Linux,Shared,48.0,192.0,2.304,Hrs,0.0479999999999999,0.0119999999999999
3CHF3U6Y4YAWBZ2K,c7a.large,c7a,eu-west-1,EU (Ireland),Linux,Shared,2.0,4.0,0.11012,Hrs,0.05506,0.02753
3CUANWGED58S7H8S,r7i.48xlarge,r7i,eu-west-1,EU (Ireland),Linux,Shared,192.0,1536.0,14.2128,Hrs,0.074025,0.009253125
3EFNGPBVFNREXQQ6,c7g.4xlarge,c7g,eu-west-1,EU (Ireland),Linux,Shared,16.0,32.0,0.6202,Hrs,0.0387625,0.01938125
3EHKEP8G2Y65ZSDQ,m6in.4xlarge,m6in,eu-west-1,EU (Ireland),Linux,Shared,16.0,64.0,1.24488,Hrs,0.077805,0.01945125
3EN4M959BSMDHJS5,c7i.8xlarge,c7i,eu-west-1,EU (Ireland),Linux,Shared,32.0,64.0,1.53216,Hrs,0.04788,0.02394
3ESC8JETFCEGCBRF,m6g.2xlarge,m6g,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.344,Hrs,0.043,0.01075
3GHVX9G2C3ZBKZT6,m6id.12xlarge,m6id,eu-west-1,EU (Ireland),Linux,Shared,48.0,192.0,3.1752,Hrs,0.06615,0.0165375
3H2ZMVGU9NHC29QU,c7a.2xlarge,c7a,eu-west-1,EU (Ireland),Linux,Shared,8.0,16.0,0.44048,Hrs,0.05506,0.02753
3M4XQ8QZWP767ZM7,im4gn.large,im4gn,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.20055,Hrs,0.100275,0.02506875
3N4BMGVZQGMJ5WYM,m6id.xlarge,m6id,eu-west-1,EU (Ireland),Linux,Shared,4.0,16.0,0.2646,Hrs,0.06615,0.0165375
3PCZEQU5UWMPVMHJ,c6gd.8xlarge,c6gd,eu-west-1,EU (Ireland),Linux,Shared,32.0,64.0,1.3952,Hrs,0.0436,0.0218
3PRUDQTWGES5EM2Y,t3a.large,t3a,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.0816,Hrs,0.0408,0.0102
3R8A9ZT3TT5XS98J,m8g.4xlarge,m8g,eu-west-1,EU (Ireland),Linux,Shared,16.0,64.0,0.80032,Hrs,0.05002,0.012505
3STD3DSU6XQGBYQ5,c7a.16xlarge,c7a,eu-west-1,EU (Ireland),Linux,Shared,64.0,128.0,3.52384,Hrs,0.05506,0.02753
3UDAZ9CTTHWHQJWZ,m6g.large,m6g,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.086,Hrs,0.043,0.01075
3W9RDWP33FNUPH89,x2iedn.24xlarge,x2iedn,eu-west-1,EU (Ireland),Linux,Shared,96.0,3072.0,24.009,Hrs,0.25009375,0.0078154296875
3XP92UVDMVR72GB8,r5b.8xlarge,r5b,eu-west-1,EU (Ireland),Linux,Shared,32.0,256.0,2.672,Hrs,0.0835,0.0104375
3XU7SG37F364FYF7,inf1.2xlarge,inf1,eu-west-1,EU (Ireland),Linux,Shared,8.0,16.0,0.403,Hrs,0.050375,0.0251875
3Z657NFJFZG24HKJ,r6in.metal,r6in,eu-west-1,EU (Ireland),Linux,Shared,128.0,1024.0,12.50496,Hrs,0.097695,0.012211875
